-0.367 -0.488 -0.720 -0.273 -0.438 0.381 -1.678 -0.200 -0.178 -0.601 -0.488 0.259 -1.247
-0.356 -0.488 -0.720 -0.273 -0.438 -0.433 -0.017 -0.059 -0.178 -0.601 -0.488 0.238 -0.141
-0.365 -0.488 -0.720 -0.273 -0.438 1.606 0.296 -0.059 -0.178 -0.601 -0.488 0.213 -1.038
-0.351 -0.488 -0.720 -0.273 -0.412 2.924 0.168 0.021 -0.178 -0.601 -0.488 0.321 -1.427
-0.380 -0.488 -0.720 -0.273 -0.412 2.796 0.065 -0.068 -0.178 -0.601 -0.488 0.244 -1.220
-0.366 -0.488 -0.720 3.668 -0.412 0.629 -0.074 -0.068 -0.178 -0.601 -0.488 0.039 -0.645
-0.380 -0.488 -0.720 -0.273 -0.412 -0.283 -0.252 -0.068 -0.178 -0.601 -0.488 0.220 -0.249
-0.358 -0.488 -0.720 3.668 -0.412 0.493 0.282 0.168 -0.178 -0.601 -0.488 0.348 -0.436
-0.359 -0.488 -0.720 -0.273 -0.412 1.529 0.108 0.168 -0.178 -0.601 -0.488 0.366 -1.111
-0.409 0.800 -0.906 -0.273 -1.094 0.280 -1.781 1.138 -0.408 -0.643 -0.858 0.249 -0.882
-0.408 0.800 -0.906 -0.273 -1.094 0.458 -0.938 1.138 -0.408 -0.643 -0.858 0.297 -0.741
-0.405 0.800 -0.906 -0.273 -1.094 0.872 -0.508 1.208 -0.408 -0.643 -0.858 0.379 -0.178
-0.406 0.800 -0.906 -0.273 -1.094 -0.270 -0.124 1.208 -0.408 -0.643 -0.858 0.416 -0.035
-0.406 0.800 -0.906 -0.273 -1.094 0.105 -0.557 1.540 -0.408 -0.643 -0.858 0.176 -0.201
-0.404 0.800 -0.906 -0.273 -1.094 0.154 -2.161 1.540 -0.408 -0.643 -0.858 0.198 -1.046
-0.394 0.457 -0.770 -0.273 -1.069 -0.985 0.282 1.977 -0.293 -0.465 0.298 0.173 -0.021
-0.396 0.457 -0.770 -0.273 -1.069 -0.968 0.058 1.977 -0.293 -0.465 0.298 0.356 0.814
-0.379 0.457 -0.770 -0.273 -1.069 -0.252 -1.197 2.025 -0.293 -0.465 0.298 0.367 -0.490
-0.396 0.457 -0.770 -0.273 -1.069 -0.084 0.378 2.025 -0.293 -0.465 0.298 0.213 -0.351
-0.399 0.457 -0.770 -0.273 -1.069 0.211 -0.693 1.916 -0.293 -0.465 0.298 0.198 -0.439
-0.396 0.457 -0.770 -0.273 -1.069 0.617 -1.816 1.916 -0.293 -0.465 0.298 0.406 -0.854
-0.402 0.457 -0.770 -0.273 -1.069 0.288 -1.976 1.712 -0.293 -0.465 0.298 0.434 -0.947
-0.394 0.457 -0.770 -0.273 -1.069 0.218 -2.122 1.712 -0.293 -0.465 0.298 0.224 -1.270
-0.409 0.457 -0.770 -0.273 -1.069 0.958 -2.197 2.430 -0.293 -0.465 0.298 0.323 -1.279
-0.375 0.457 -0.770 -0.273 -1.069 2.813 -2.140 2.430 -0.293 -0.465 0.298 0.441 -1.277
-0.413 2.946 -1.094 -0.273 -1.405 -0.252 -1.301 2.579 -0.983 -0.554 -0.950 0.397 -0.853
-0.414 2.946 -1.094 -0.273 -1.405 -0.582 -1.759 2.579 -0.983 -0.554 -0.950 0.422 -0.477
-0.417 3.375 -1.078 -0.273 -1.388 1.666 -1.222 1.208 -0.753 -0.975 -1.182 0.325 -1.338
-0.347 0.371 -1.046 -0.273 0.797 3.447 0.652 -0.948 -0.523 -0.857 -2.522 0.362 -1.056
-0.341 0.371 -1.046 -0.273 0.797 1.494 1.117 -0.903 -0.523 -0.857 -2.522 0.292 -0.682
-0.342 0.371 -1.046 -0.273 0.797 0.794 1.117 -0.848 -0.523 -0.857 -2.522 0.387 -0.806
-0.356 0.371 -1.046 -0.273 0.797 1.308 0.470 -0.800 -0.523 -0.857 -2.522 0.396 -0.429
-0.356 0.371 -1.046 -0.273 0.797 1.760 0.741 -0.787 -0.523 -0.857 -2.522 0.348 -0.756
-0.358 0.371 -1.046 -0.273 0.797 3.011 0.815 -0.716 -0.523 -0.857 -2.522 0.331 -0.945
-0.322 0.371 -1.046 -0.273 0.797 1.485 0.922 -0.816 -0.523 -0.857 -2.522 0.403 -0.197
-0.354 0.371 -1.046 -0.273 0.797 1.313 0.819 -0.887 -0.523 -0.857 -2.522 0.342 -0.638
-0.330 0.371 -1.046 -0.273 0.797 -1.032 -0.205 -0.860 -0.523 -0.857 -2.522 0.392 -0.309
-0.327 0.371 -1.046 -0.273 0.797 1.039 0.570 -0.790 -0.523 -0.857 -2.522 0.300 0.300
-0.351 0.371 -1.046 -0.273 0.175 2.867 -0.056 -0.653 -0.523 -0.857 -2.522 0.306 -0.731
-0.356 0.371 -1.046 -0.273 0.175 1.689 -0.568 -0.439 -0.523 -0.857 -2.522 0.369 -1.331
-0.408 0.371 -0.609 3.668 -0.783 -0.519 -0.252 0.058 -0.753 -1.100 0.067 0.380 0.140
-0.384 0.371 -0.609 -0.273 -0.783 -0.611 -0.941 0.301 -0.753 -1.100 0.067 0.351 0.049
-0.400 0.371 -0.609 -0.273 -0.783 -0.064 -1.859 0.301 -0.753 -1.100 0.067 0.441 -0.850
-0.405 0.371 -0.609 -0.273 -0.783 0.361 -0.351 0.058 -0.753 -1.100 0.067 0.420 -0.690
-0.393 0.371 -0.609 3.668 -0.783 2.004 -0.597 0.272 -0.753 -1.100 0.067 0.374 -0.851
-0.412 1.229 -0.690 3.668 -0.930 0.674 -1.269 0.134 -0.638 -0.916 -0.396 0.441 -1.279
-0.407 1.229 -0.690 -0.273 -0.930 0.811 -0.917 0.224 -0.638 -0.916 -0.396 0.441 -1.356
-0.406 1.229 -0.690 3.668 -0.930 1.400 -0.696 0.472 -0.638 -0.916 -0.396 0.357 -0.926
-0.411 1.229 -0.690 3.668 -0.930 0.771 -1.457 0.508 -0.638 -0.916 -0.396 0.403 -1.191
-0.409 1.229 -0.690 -0.273 -0.930 0.281 -1.297 0.164 -0.638 -0.916 -0.396 0.441 -0.766
-0.394 0.371 -1.139 -0.273 -0.966 0.751 -1.294 0.145 -0.523 -1.142 -1.644 0.441 -1.094
-0.414 0.371 -1.139 -0.273 -0.966 2.187 -0.145 0.428 -0.523 -1.142 -1.644 0.336 -1.247
-0.414 0.371 -1.139 -0.273 -0.966 0.974 -1.116 0.689 -0.523 -1.142 -1.644 0.390 -1.130
-0.411 0.371 -1.139 3.668 -0.966 1.938 -0.671 0.674 -0.523 -1.142 -1.644 0.224 -1.352
-0.417 3.375 -1.448 3.668 -1.328 2.334 -1.557 0.994 -0.983 -1.249 -2.245 0.426 -1.331
-0.417 3.375 -1.192 -0.273 -1.336 1.145 -1.699 1.670 -0.983 -0.732 -1.459 0.417 -0.673
-0.417 1.873 -1.297 -0.273 -1.431 0.240 -1.304 1.670 -0.983 -0.643 -1.459 0.417 -0.620
-0.416 2.946 -1.368 -0.273 -1.466 -0.078 -1.318 2.517 -0.983 -0.993 -0.118 -0.165 0.039
-0.414 1.766 -0.849 -0.273 -1.293 -0.108 -1.326 1.674 -0.408 -0.684 -0.858 0.441 -0.773
-0.413 1.766 -0.849 -0.273 -1.293 0.043 -0.817 1.674 -0.408 -0.684 -0.858 0.441 -0.708
-0.413 1.766 -0.849 -0.273 -1.293 0.399 -1.624 1.674 -0.408 -0.684 -0.858 0.165 -0.441
-0.414 2.946 -0.903 -0.273 -1.241 0.821 -1.446 0.628 -0.638 -0.970 0.344 0.441 -1.307
-0.409 2.946 -0.903 -0.273 -1.241 1.230 -1.454 0.628 -0.638 -0.970 0.344 0.441 -1.275
-0.414 2.946 -0.903 -0.273 -1.241 0.492 -1.606 0.628 -0.638 -0.970 0.344 0.441 -1.115
-0.409 -0.488 0.406 -0.273 -1.017 -0.225 -1.784 0.812 -0.638 -0.708 -1.135 0.441 -0.571
-0.409 -0.488 0.406 -0.273 -1.017 -0.393 -0.934 0.812 -0.638 -0.708 -1.135 0.441 -0.316
-0.403 -0.488 0.406 -0.273 -1.017 0.560 -1.333 1.029 -0.638 -0.708 -1.135 0.441 -0.895
-0.412 -0.488 0.406 -0.273 -1.017 0.377 -0.625 1.029 -0.638 -0.708 -1.135 0.397 -0.738
-0.402 -0.488 0.406 -0.273 -1.017 -0.705 -0.376 1.200 -0.638 -0.708 -1.135 0.441 0.447
-0.411 2.517 -1.298 -0.273 -1.336 0.086 -1.724 1.917 -0.523 -0.298 -1.690 0.127 -1.077
-0.412 2.517 -1.298 -0.273 -1.336 1.078 -2.083 1.917 -0.523 -0.298 -1.690 0.163 -1.109
-0.413 2.517 -1.298 -0.273 -1.336 0.835 -0.753 1.917 -0.523 -0.298 -1.690 0.375 -0.923
-0.414 0.972 -0.736 -0.273 -1.051 0.435 -1.002 0.807 -0.293 -0.471 -1.089 0.428 -0.442
-0.408 0.972 -0.736 -0.273 -1.051 0.300 -1.784 0.807 -0.293 -0.471 -1.089 0.295 -0.558
-0.407 0.972 -0.736 -0.273 -1.051 0.994 -1.809 0.807 -0.293 -0.471 -1.089 0.370 -1.092
-0.412 0.929 -1.307 -0.273 -0.714 1.355 -0.977 0.108 -0.293 -1.106 -0.026 0.406 -0.802
-0.412 0.929 -1.307 -0.273 -0.714 0.472 -0.372 -0.202 -0.293 -1.106 -0.026 0.402 -0.522
-0.410 0.929 -1.307 -0.273 -0.714 1.618 0.118 -0.331 -0.293 -1.106 -0.026 0.441 -0.867
-0.413 0.929 -1.307 -0.273 -0.714 0.804 0.061 -0.291 -0.293 -1.106 -0.026 0.441 -0.718
-0.361 -0.488 -0.180 -0.273 -0.092 0.499 0.495 -0.227 -0.638 -0.619 -0.026 0.441 -1.137
-0.378 -0.488 -0.180 -0.273 -0.092 -0.445 0.289 -0.329 -0.638 -0.619 -0.026 0.434 -0.376
-0.112 -0.488 -0.180 -0.273 -0.092 -1.869 -1.094 -0.606 -0.638 -0.619 -0.026 -0.068 -0.002
-0.326 -0.488 -0.180 -0.273 -0.092 -0.232 -0.561 -0.549 -0.638 -0.619 -0.026 0.441 -0.935
-0.388 -0.488 -0.180 -0.273 -0.092 -0.373 0.776 -0.457 -0.638 -0.619 -0.026 0.434 -0.131
-0.387 -0.488 -0.180 -0.273 -0.092 -0.027 0.506 -0.253 -0.638 -0.619 -0.026 0.403 -0.666
-0.375 -0.488 -0.180 -0.273 -0.092 0.402 0.666 -0.092 -0.638 -0.619 -0.026 0.428 -0.473
-0.389 -0.488 -0.180 -0.273 -0.092 -0.826 0.324 0.071 -0.638 -0.619 -0.026 0.436 -0.162
-0.381 -0.488 -0.180 -0.273 -0.092 -0.528 0.520 0.097 -0.638 -0.619 -0.026 0.373 0.796
-0.390 -0.488 -0.180 -0.273 -0.092 -0.716 0.111 0.112 -0.638 -0.619 -0.026 0.441 0.461
-0.372 -0.488 -0.180 -0.273 -0.092 0.139 -0.049 -0.125 -0.638 -0.619 -0.026 0.423 -0.321
-0.363 -0.488 -0.180 -0.273 -0.092 -0.245 -0.348 0.098 -0.638 -0.619 -0.026 0.434 0.011
-0.399 -0.488 -0.548 -0.273 -0.533 0.201 -0.579 0.354 -0.523 -0.720 0.529 0.441 -0.764
-0.397 -0.488 -0.548 -0.273 -0.533 0.130 -0.508 0.354 -0.523 -0.720 0.529 0.441 -0.811
-0.378 -0.488 -0.548 -0.273 -0.533 -0.347 -0.664 0.440 -0.523 -0.720 0.529 0.441 -0.694
-0.385 -0.488 -0.548 -0.273 -0.533 -0.822 0.204 0.440 -0.523 -0.720 0.529 0.378 -0.128
-0.379 -0.488 -0.548 -0.273 -0.533 0.186 -1.013 0.440 -0.523 -0.720 0.529 0.441 -0.916
-0.396 -0.488 -0.548 -0.273 -0.533 0.209 -1.916 0.771 -0.523 -0.720 0.529 0.406 -1.062
-0.383 -0.488 -0.548 -0.273 -0.533 0.039 -1.411 0.771 -0.523 -0.720 0.529 0.441 -0.912
-0.390 -0.488 -0.548 -0.273 -0.533 -0.287 -0.885 0.771 -0.523 -0.720 0.529 0.441 0.019
-0.411 -0.488 -1.152 -0.273 -0.818 -0.594 -1.521 0.675 -0.638 0.129 -0.719 0.283 -0.376
-0.411 -0.488 -1.152 -0.273 -0.818 0.069 -1.827 0.675 -0.638 0.129 -0.719 0.203 -0.745
-0.413 -0.488 -1.152 -0.273 -0.818 -0.200 -1.294 0.988 -0.638 0.129 -0.719 0.130 -0.499
-0.413 1.014 -0.741 -0.273 -1.009 -0.824 -1.429 1.353 -0.983 -0.619 -0.719 0.409 -0.031
-0.414 1.014 -0.741 -0.273 -1.009 -0.361 -1.610 1.353 -0.983 -0.619 -0.719 0.061 -0.676
-0.413 -0.488 -0.868 -0.273 -0.343 0.045 -1.084 1.266 -0.523 -1.094 0.807 0.362 -0.977
-0.414 -0.488 -0.868 -0.273 -0.343 0.036 -1.069 1.266 -0.523 -1.094 0.807 0.359 -0.827
-0.414 -0.488 -0.868 -0.273 -0.343 -0.353 -1.212 1.041 -0.523 -1.094 0.807 0.441 -0.651
-0.414 -0.488 -0.868 -0.273 -0.343 -0.592 -0.792 0.683 -0.523 -1.094 0.807 0.441 -0.400
-0.415 -0.488 -0.868 -0.273 -0.343 -0.555 -0.319 0.865 -0.523 -1.094 0.807 0.418 -0.293
-0.415 -0.488 -0.868 -0.273 -0.343 -0.321 -1.112 0.484 -0.523 -1.094 0.807 0.433 -0.581
-0.412 -0.488 -0.868 -0.273 -0.343 -0.427 -0.824 0.484 -0.523 -1.094 0.807 0.441 -0.408
-0.411 -0.488 -0.868 -0.273 -0.343 -0.451 -0.358 0.484 -0.523 -1.094 0.807 0.441 -0.471
-0.417 1.014 -1.403 -0.273 -0.973 1.362 -0.685 1.542 -0.983 -0.738 -1.367 0.417 -1.004
-0.416 -0.488 -1.349 -0.273 -0.317 0.364 -0.316 1.175 -0.983 0.082 -1.182 0.365 -0.561
-0.415 1.873 -1.073 -0.273 -0.611 0.586 -0.433 0.921 -0.523 -0.227 -0.396 0.441 -0.767
-0.415 1.873 -1.073 -0.273 -0.611 0.840 -1.439 1.269 -0.523 -0.227 -0.396 0.343 -1.127
-0.415 -0.488 -0.984 -0.273 -0.973 -0.386 -0.714 2.005 -0.753 -0.334 0.159 0.318 -0.298
-0.411 -0.488 -0.984 -0.273 -0.973 -0.551 -0.579 2.005 -0.753 -0.334 0.159 0.087 0.002
-0.416 3.160 -1.019 -0.273 -1.086 0.330 -1.454 2.253 -0.638 -0.340 -0.257 0.392 -0.882
-0.417 2.946 -1.332 -0.273 -1.034 0.499 -1.382 2.162 -0.638 -0.762 -0.673 0.376 -0.934
-0.415 1.229 -1.443 -0.273 -1.086 0.932 -1.212 2.375 -0.983 -0.435 0.575 0.364 -0.948
-0.411 1.229 -1.443 -0.273 -1.086 0.293 -0.860 2.375 -0.983 -0.435 0.575 0.441 -0.935
-0.409 2.087 -1.378 -0.273 -1.241 0.419 -1.162 3.287 -0.638 0.016 -0.072 0.155 -1.004
-0.410 2.087 -1.378 -0.273 -1.241 -0.571 -1.781 3.287 -0.638 0.016 -0.072 0.391 -0.682
-0.416 3.375 -1.330 -0.273 -1.250 0.632 -1.155 3.961 -0.523 -1.314 -0.673 0.305 -1.143
-0.413 2.946 -1.346 -0.273 -1.224 -0.886 -1.660 3.228 -0.638 -0.441 1.639 0.286 -0.645
-0.406 2.946 -1.346 -0.273 -1.224 -0.497 -1.745 3.228 -0.638 -0.441 1.639 0.212 -0.993
0.628 -0.488 1.016 3.668 1.860 -0.103 1.025 -0.795 1.661 1.531 0.807 0.231 0.693
0.030 -0.488 1.016 3.668 1.860 0.157 0.797 -0.613 1.661 1.531 0.807 0.380 0.086
0.187 -0.488 1.016 3.668 1.860 -0.225 0.527 -0.510 1.661 1.531 0.807 0.425 -0.164
0.078 -0.488 1.016 -0.273 1.860 -0.246 0.453 -0.611 1.661 1.531 0.807 0.374 0.002
0.110 -0.488 1.016 -0.273 1.860 0.162 0.691 -0.607 1.661 1.531 0.807 0.196 -0.682
0.028 -0.488 1.016 -0.273 1.860 -0.048 0.801 -0.713 1.661 1.531 0.807 -0.066 0.215
0.010 -0.488 1.016 -0.273 1.860 -1.314 0.982 -0.804 1.661 1.531 0.807 0.264 -0.345
0.073 -0.488 1.016 3.668 1.860 -0.686 0.726 -0.899 1.661 1.531 0.807 -0.040 0.279
-0.014 -0.488 1.016 3.668 1.411 3.555 0.509 -0.899 1.661 1.531 0.807 -0.023 -1.032
0.112 -0.488 1.016 -0.273 1.411 -3.880 0.687 -1.037 1.661 1.531 0.807 -0.022 -0.776
0.012 -0.488 1.016 -0.273 1.411 -1.883 0.812 -0.971 1.661 1.531 0.807 -0.446 0.189
1.156 -0.488 1.016 -0.273 0.659 -3.450 1.117 -1.086 1.661 1.531 0.807 -2.470 0.095
0.152 -0.488 1.016 -0.273 0.659 -1.873 1.117 -1.171 1.661 1.531 0.807 0.207 -1.317
0.242 -0.488 1.016 3.668 0.659 0.568 1.004 -1.159 1.661 1.531 0.807 0.205 -1.251
0.343 -0.488 1.016 3.668 0.659 1.042 1.029 -1.232 1.661 1.531 0.807 0.388 -1.359
0.657 -0.488 1.016 -0.273 0.659 -0.098 1.117 -1.248 1.661 1.531 0.807 0.104 -0.438
0.544 -0.488 1.016 3.668 0.979 -0.584 0.748 -1.267 1.661 1.531 0.807 -0.096 -0.529
0.875 -0.488 1.016 -0.273 0.979 -1.964 1.117 -1.246 1.661 1.531 0.807 0.441 3.100
1.735 -0.488 1.016 -0.273 0.979 -3.058 1.117 -1.264 1.661 1.531 0.807 0.441 3.549
1.865 -0.488 1.016 -0.273 1.005 1.465 1.043 -1.178 1.661 1.531 0.807 0.441 0.110
1.362 -0.488 1.016 -0.273 1.005 0.519 0.879 -1.165 1.661 1.531 0.807 0.070 1.484
0.725 -0.488 1.016 -0.273 1.005 0.726 1.075 -1.158 1.661 1.531 0.807 0.441 1.204
2.335 -0.488 1.016 -0.273 1.005 0.136 0.982 -1.145 1.661 1.531 0.807 0.441 1.547
1.662 -0.488 1.016 -0.273 1.005 -0.088 1.117 -1.145 1.661 1.531 0.807 0.406 1.279
9.942 -0.488 1.016 -0.273 1.005 0.974 0.829 -1.131 1.661 1.531 0.807 0.441 0.639
1.430 -0.488 1.016 -0.273 1.005 0.371 1.085 -1.082 1.661 1.531 0.807 0.441 1.181
0.651 -0.488 1.016 -0.273 1.255 -1.067 1.117 -1.053 1.661 1.531 0.807 0.441 1.534
0.512 -0.488 1.016 -0.273 1.255 -1.089 1.117 -1.075 1.661 1.531 0.807 0.441 1.669
1.920 -0.488 1.016 -0.273 1.255 -2.731 0.805 -1.120 1.661 1.531 0.807 -0.777 2.520
1.539 -0.488 1.016 -0.273 1.255 -1.436 1.050 -1.126 1.661 1.531 0.807 0.441 2.545
2.422 -0.488 1.016 -0.273 1.255 -2.326 1.117 -1.107 1.661 1.531 0.807 0.441 2.190
2.213 -0.488 1.016 -0.273 1.255 -1.830 0.744 -1.082 1.661 1.531 0.807 0.441 2.711
1.251 -0.488 1.016 -0.273 1.255 -2.001 1.117 -1.048 1.661 1.531 0.807 0.178 2.518
0.531 -0.488 1.016 -0.273 1.255 -1.275 1.078 -0.983 1.661 1.531 0.807 0.441 1.149
0.392 -0.488 1.016 -0.273 1.255 -0.814 1.011 -0.888 1.661 1.531 0.807 0.414 0.625
0.198 -0.488 1.016 -0.273 1.255 -0.333 0.495 -0.774 1.661 1.531 0.807 0.238 0.856
0.930 -0.488 1.016 -0.273 1.255 -1.779 1.011 -0.963 1.661 1.531 0.807 0.441 1.826
0.588 -0.488 1.016 -0.273 1.195 -0.131 0.854 -0.953 1.661 1.531 0.807 0.441 0.353
1.137 -0.488 1.016 -0.273 1.195 -0.566 0.929 -0.957 1.661 1.531 0.807 0.441 0.518
0.597 -0.488 1.016 -0.273 1.195 0.266 1.075 -0.984 1.661 1.531 0.807 0.387 0.626
0.265 -0.488 1.016 -0.273 1.195 0.171 0.975 -1.007 1.661 1.531 0.807 0.441 0.942
0.475 -0.488 1.016 -0.273 1.195 -0.766 1.078 -1.028 1.661 1.531 0.807 0.399 1.019
4.047 -0.488 1.016 -0.273 1.195 -1.185 1.117 -1.096 1.661 1.531 0.807 0.441 2.514
0.736 -0.488 1.016 -0.273 1.195 -0.616 0.328 -1.091 1.661 1.531 0.807 -0.203 2.427
2.498 -0.488 1.016 -0.273 1.195 -0.424 1.117 -1.049 1.661 1.531 0.807 0.441 1.979
1.239 -0.488 1.016 -0.273 1.195 0.083 1.117 -1.056 1.661 1.531 0.807 0.441 1.075
0.699 -0.488 1.016 -0.273 1.195 0.170 1.117 -1.025 1.661 1.531 0.807 0.213 1.073
2.469 -0.488 1.016 -0.273 1.195 -1.333 0.975 -0.995 1.661 1.531 0.807 0.441 0.998
4.417 -0.488 1.016 -0.273 1.195 -1.074 0.598 -1.040 1.661 1.531 0.807 -0.298 2.064
7.490 -0.488 1.016 -0.273 1.195 -0.857 1.117 -1.126 1.661 1.531 0.807 0.310 1.448
1.994 -0.488 1.016 -0.273 0.901 -3.058 1.117 -1.244 1.661 1.531 0.807 0.149 1.498
0.973 -0.488 1.016 -0.273 0.901 -0.964 1.117 -1.193 1.661 1.531 0.807 -0.270 -0.073
0.444 -0.488 1.016 -0.273 0.365 -0.951 1.043 -1.113 1.661 1.531 0.807 -0.461 1.927
1.263 -0.488 1.016 -0.273 0.365 0.808 1.117 -1.107 1.661 1.531 0.807 -1.944 0.999
5.536 -0.488 1.016 -0.273 0.365 -0.752 1.117 -1.132 1.661 1.531 0.807 -3.882 -0.356
1.218 -0.488 1.016 -0.273 0.365 0.530 1.117 -1.078 1.661 1.531 0.807 -3.526 1.201
1.772 -0.488 1.016 -0.273 0.365 -2.360 1.117 -1.065 1.661 1.531 0.807 -3.595 3.044
2.918 -0.488 1.016 -0.273 0.365 -1.609 1.117 -1.048 1.661 1.531 0.807 -1.598 1.041
4.908 -0.488 1.016 -0.273 1.195 -2.515 1.117 -1.016 1.661 1.531 0.807 -2.943 3.410
1.687 -0.488 1.016 -0.273 1.074 0.213 1.117 -0.932 1.661 1.531 0.807 -3.612 2.298
0.843 -0.488 1.016 -0.273 1.074 0.709 0.790 -0.939 1.661 1.531 0.807 -3.674 1.841
2.602 -0.488 1.016 -0.273 1.074 -1.397 0.730 -1.021 1.661 1.531 0.807 -2.514 1.961
8.144 -0.488 1.016 -0.273 1.074 -0.467 1.117 -0.947 1.661 1.531 0.807 -3.730 1.117
0.957 -0.488 1.016 -0.273 1.411 0.768 0.282 -0.951 1.661 1.531 0.807 -3.379 1.414
0.873 -0.488 1.016 -0.273 1.411 0.180 1.117 -0.920 1.661 1.531 0.807 -0.416 0.332
0.399 -0.488 1.016 -0.273 1.411 -0.397 0.950 -0.913 1.661 1.531 0.807 -0.402 0.427
0.984 -0.488 1.016 -0.273 0.512 -0.907 0.677 -0.877 1.661 1.531 0.807 -0.714 0.203
0.402 -0.488 1.016 -0.273 0.512 -0.259 0.588 -0.843 1.661 1.531 0.807 -3.883 1.491
0.605 -0.488 1.016 -0.273 0.253 -1.025 0.072 -0.823 1.661 1.531 0.807 -3.871 0.632
1.428 -0.488 1.016 -0.273 1.074 -0.554 0.954 -0.896 1.661 1.531 0.807 -3.826 1.645
1.008 -0.488 1.016 -0.273 0.253 -0.638 -0.316 -0.854 1.661 1.531 0.807 -3.640 0.426
3.967 -0.488 1.016 -0.273 1.074 -0.118 0.360 -0.918 1.661 1.531 0.807 -3.704 0.262
0.439 -0.488 1.016 -0.273 1.074 -0.131 0.339 -0.884 1.661 1.531 0.807 -2.850 1.243
0.669 -0.488 1.016 -0.273 1.074 0.136 0.961 -0.868 1.661 1.531 0.807 -3.245 1.602
0.570 -0.488 1.016 -0.273 0.253 0.090 0.623 -0.828 1.661 1.531 0.807 -2.996 0.699
0.753 -0.488 1.016 -0.273 0.253 0.781 0.915 -0.811 1.661 1.531 0.807 -3.019 0.986
0.332 -0.488 1.016 -0.273 0.253 0.200 0.221 -0.758 1.661 1.531 0.807 -2.837 -0.087
0.231 -0.488 1.016 -0.273 1.367 0.216 0.687 -0.703 1.661 1.531 0.807 -2.812 0.500
1.202 -0.488 1.016 -0.273 1.367 -0.109 0.940 -0.748 1.661 1.531 0.807 -2.807 0.353
0.881 -0.488 1.016 -0.273 1.601 0.491 0.925 -0.794 1.661 1.531 0.807 -2.706 1.488
1.261 -0.488 1.016 -0.273 1.601 0.251 0.879 -0.852 1.661 1.531 0.807 -3.609 0.757
1.349 -0.488 1.016 -0.273 1.601 -0.189 1.117 -0.894 1.661 1.531 0.807 -3.809 1.934
1.174 -0.488 1.016 -0.273 1.601 -0.498 0.687 -0.939 1.661 1.531 0.807 -3.155 2.995
0.675 -0.488 1.016 -0.273 1.601 -0.937 0.901 -0.940 1.661 1.531 0.807 0.441 1.434
2.149 -0.488 1.016 -0.273 1.601 -0.665 0.847 -0.917 1.661 1.531 0.807 0.381 1.326
0.714 -0.488 1.016 -0.273 1.601 0.173 1.018 -0.822 1.661 1.531 0.807 0.321 0.963
0.241 -0.488 1.016 -0.273 1.601 -0.094 1.117 -0.851 1.661 1.531 0.807 0.428 0.552
0.742 -0.488 1.016 -0.273 1.601 0.285 1.117 -0.864 1.661 1.531 0.807 0.330 0.869
1.072 -0.488 1.016 -0.273 1.601 -0.614 0.997 -0.903 1.661 1.531 0.807 -1.274 1.561
-0.340 -0.488 1.016 -0.273 1.601 0.248 0.933 -0.859 1.661 1.531 0.807 -3.439 1.588
0.314 -0.488 1.016 -0.273 1.601 0.080 0.989 -0.819 1.661 1.531 0.807 -0.424 0.720
0.737 -0.488 1.016 -0.273 1.601 -0.048 0.997 -0.759 1.661 1.531 0.807 0.349 0.531
0.668 -0.488 1.016 -0.273 1.367 -0.142 1.071 -0.729 1.661 1.531 0.807 0.441 0.768
0.458 -0.488 1.016 -0.273 1.367 0.189 1.057 -0.765 1.661 1.531 0.807 -0.575 0.933
0.364 -0.488 1.016 -0.273 1.367 0.662 0.854 -0.699 1.661 1.531 0.807 -3.907 0.671
0.215 -0.488 1.016 -0.273 1.367 0.528 1.053 -0.684 1.661 1.531 0.807 -0.015 0.712
0.174 -0.488 1.016 -0.273 1.367 0.018 0.826 -0.678 1.661 1.531 0.807 0.312 0.647
0.542 -0.488 1.016 -0.273 1.367 1.579 1.093 -0.638 1.661 1.531 0.807 0.210 0.573
0.689 -0.488 1.016 -0.273 1.367 0.632 0.908 -0.617 1.661 1.531 0.807 -3.837 0.849
0.135 -0.488 1.016 -0.273 1.367 0.342 0.637 -0.646 1.661 1.531 0.807 -3.352 0.768
0.125 -0.488 1.016 -0.273 1.367 -0.440 0.687 -0.577 1.661 1.531 0.807 -3.796 0.891
0.536 -0.488 1.016 -0.273 1.367 -0.497 0.417 -0.483 1.661 1.531 0.807 -3.872 0.601
0.484 -0.488 1.016 -0.273 1.367 0.023 0.538 -0.481 1.661 1.531 0.807 -0.926 0.501
0.373 -0.488 1.016 -0.273 1.367 -0.290 0.563 -0.512 1.661 1.531 0.807 0.441 0.287
0.142 -0.488 1.016 -0.273 1.367 0.593 0.762 -0.569 1.661 1.531 0.807 -1.112 0.528
0.012 -0.488 1.016 -0.273 1.367 0.130 0.705 -0.584 1.661 1.531 0.807 0.381 0.280
0.356 -0.488 1.016 -0.273 1.367 0.046 0.513 -0.504 1.661 1.531 0.807 0.441 0.187
0.259 -0.488 1.016 -0.273 1.367 0.325 0.758 -0.472 1.661 1.531 0.807 0.407 -0.331
0.494 -0.488 1.016 -0.273 0.866 -0.108 -0.113 -0.395 1.661 1.531 0.807 0.441 0.079
-0.050 -0.488 1.016 -0.273 0.866 -0.749 -0.725 -0.346 1.661 1.531 0.807 -0.244 0.207
0.021 -0.488 1.016 -0.273 0.866 -0.474 0.573 -0.439 1.661 1.531 0.807 -3.669 0.630
